ID_Candidate,firstname,lastname,gender,city,district,group
46987,Beat,Tinner,m,Azmoos,St. Gallen,FDP/PLR
46988,Sabina,Freiermuth,f,Zofingen,Aargau,FDP/PLR
46989,Silvan,Hilfiker,m,Oberlunkhofen,Aargau,FDP/PLR
46990,Andrea,Frost-Hirschi,f,Spiez,Bern,FDP/PLR
46991,Elisabeth,Brunner-Müller,f,Schmerikon,St. Gallen,FDP/PLR
46992,Christine,Mumenthaler,f,Basel,Basel-Stadt,FDP/PLR
46993,Yannick,Berner,m,Aarau,Aargau,FDP/PLR
46995,Santuzza,Bianchi,f,Basel,Basel-Stadt,FDP/PLR
46996,Marc,Flückiger,m,Wil,St. Gallen,FDP/PLR
46997,Brigitte,Pool,f,Uznach,St. Gallen,FDP/PLR
46998,Susanne,Vincenz-Stauffacher,f,Abtwil,St. Gallen,FDP/PLR
46999,Suzanne,Marclay-Merz,f,Aarau,Aargau,FDP/PLR
47000,Mathias,Siegenthaler,m,Wimmis,Bern,FDP/PLR
47001,Jürg,Lüthi,m,Mühlethurnen,Bern,FDP/PLR
47002,Jigme,Norbu Shitsetsang,m,Wil,St. Gallen,FDP/PLR
47003,Dominique,Martin,f,Basel,Basel-Stadt,FDP/PLR
47004,Christian,Egeler,m,Basel,Basel-Stadt,FDP/PLR
47005,Christian,Thalmann,m,Breitenbach,Solothurn,FDP/PLR
47006,Louise,Blanc Gähwiler,f,Kirchberg,St. Gallen,FDP/PLR
47008,Christian,Wasserfallen,m,Bern,Bern,FDP/PLR
47009,Michael,Eberli,m,Buchs,St. Gallen,FDP/PLR
47011,Karin,Fankhauser,f,Burgdorf,Bern,FDP/PLR
47012,Bruno,Tüscher,m,Münchwilen AG,Aargau,FDP/PLR
47013,Claudia,Hauser,f,Döttingen,Aargau,FDP/PLR
47014,Sandra,Hess,f,Nidau,Bern,FDP/PLR
47015,Christoph,Zimmerli,m,Bern,Bern,FDP/PLR
47016,Amélie,Evard,f,Nidau,Bern,FDP/PLR
47017,Ronnie,Ambauen,m,Rorschach,St. Gallen,FDP/PLR
47018,Titus,Meier,m,Brugg AG,Aargau,FDP/PLR
47020,Jeanine,Glarner,f,Möriken-Wildegg,Aargau,FDP/PLR
47021,Caroline,Büchel,f,Waldkirch,St. Gallen,FDP/PLR
47022,Lenka,Kölliker,f,Vielbringen b. Worb,Bern,FDP/PLR
47023,Karin,Büttler-Spielmann,f,Laupersdorf,Solothurn,FDP/PLR
47024,Karin,Sartorius,f,Basel,Basel-Stadt,FDP/PLR
47025,Carla,Sorato,f,Basel,Basel-Stadt,FDP/PLR
47026,Daniel,Arn,m,Muri b. Bern,Bern,FDP/PLR
47027,Peter,Dütschler,m,Hünibach,Bern,FDP/PLR
47028,Zora,Schneider,f,Bern,Bern,small left
47029,Sabrina,Beeler,f,Biel/Bienne,Bern,small left
47030,Sina Nora,Fankhauser,f,Lyss,Bern,small left
47031,Pia,Kahraman,f,Bern,Bern,small left
47032,Claire,Liengme,f,Saint-Imier,Bern,small left
47033,Jasmin,Moser,f,Unterseen,Bern,small left
47034,Stephanie,Wyss,f,Hinterkappelen,Bern,small left
47035,Nadin,Fuhrer,f,Bern,Bern,small left
47036,Sabine,Hunziker,f,Bern,Bern,small left
47037,Adrian,Haas,m,Bern,Bern,FDP/PLR
47038,Sevim,Ejder,f,Biel/Bienne,Bern,small left
47039,Pesche,Heiniger,m,Biel/Bienne,Bern,small left
47040,Peter,Sommer,m,Wynigen,Bern,FDP/PLR
47041,Martin,Schwander,m,Oberburg,Bern,small left
47042,Daniel,Egloff,m,Bern,Bern,small left
47043,Andi,Augsburger,m,Bern,Bern,small left
47044,Mess,Barry,m,Bern,Bern,small left
47045,Nadine,Swan,f,Bern,Bern,small left
47046,Rolf,Zbinden,m,Biel/Bienne,Bern,small left
47047,Ueli,Schärrer,m,Jens,Bern,small left
47048,Nathalie,Schwarz,f,Bern,Bern,small left
47049,David,Sauvain,m,Belprahon,Bern,small left
47050,Marco,Morelli,m,Hinterkappelen,Bern,small left
47051,Nikolas,Egloff,m,Lyss,Bern,small left
47052,Kilian,Looser,m,Stein,St. Gallen,FDP/PLR
47053,Thierry,Burkart,m,Baden,Aargau,FDP/PLR
47055,Sibel,Arslan,f,Basel,Basel-Stadt,GPS/PES
47056,Lea,Steinle,f,Basel,Basel-Stadt,GPS/PES
47057,Oliver,Thommen,m,Basel,Basel-Stadt,GPS/PES
47058,Tonja,Zürcher,f,Basel,Basel-Stadt,GPS/PES
47059,Vergeat,Jo,f,Basel,Basel-Stadt,GPS/PES
47060,Heidi,Mück,f,Basel,Basel-Stadt,GPS/PES
47061,Michael,Wüthrich,m,Basel,Basel-Stadt,GPS/PES
47062,Anita,Lachenmeier,f,Basel,Basel-Stadt,GPS/PES
47063,Patrizia,Bernasconi,f,Basel,Basel-Stadt,GPS/PES
47064,Thomas,Grossenbacher,m,Basel,Basel-Stadt,GPS/PES
47065,Hanspeter,Egloff-Lötscher,m,St.Gallen,St. Gallen,GPS/PES
47066,Richi,Faust,m,Mörschwil,St. Gallen,GPS/PES
47067,Magie,Scheuble,f,Uznach,St. Gallen,GPS/PES
47068,Ruth,Bischoff-Bruggmann,f,St.Gallen,St. Gallen,GPS/PES
47069,Georg,Wick-Forrer,m,Uznach,St. Gallen,GPS/PES
47070,Cécile,Federer,f,St.Gallen,St. Gallen,GPS/PES
47071,Veronika,Meyer,f,St.Gallen,St. Gallen,GPS/PES
47072,Walter,Gysel,m,Zuzwil,St. Gallen,GPS/PES
47073,Luc,Kauf,m,Wil,St. Gallen,GPS/PES
47074,Betty,Beer Schuler,f,Rapperswil-Jona,St. Gallen,GPS/PES
47075,Silvia,Kündig-Schlumpf,f,Rapperswil-Jona,St. Gallen,GPS/PES
47076,Clemens,Müller,m,St.Gallen,St. Gallen,GPS/PES
47077,Linda,Junz,f,Hombrechtikon,Zürich,GPS/PES
47078,Yinka,Larry,f,Mönchaltorf,Zürich,GPS/PES
47079,Vera,Junz,f,Hombrechtikon,Zürich,GPS/PES
47080,Felix,Neff,m,Zürich,Zürich,GPS/PES
47081,Marcel,Bührig,m,Zürich,Zürich,GPS/PES
47082,Pascale,Von Allmen,f,Hettlingen,Zürich,GPS/PES
47084,Niklaus (Niggi),Kappeler,m,Winterthur,Zürich,GPS/PES
47085,René,Mettler,m,Speicher (AR),Zürich,GPS/PES
47086,Eveline,Moor,f,Zürich,Zürich,GPS/PES
47087,Michelle,Huber,f,Zürich,Zürich,GPS/PES
47088,Marius,Heierli,m,Zürich,Zürich,GPS/PES
47089,Nadja,Schönenberger,f,Winterthur,Zürich,GPS/PES
47090,Nicolás,Lussi,m,Küsnacht,Zürich,GPS/PES
47091,Nina,Gassmann,f,Berlin,Zürich,GPS/PES
47092,Lea,Wenger,f,Zürich,Zürich,GPS/PES
47093,Julia,Rickli,f,Rüti,Zürich,GPS/PES
47094,Michael,Zundel,m,Winterthur,Zürich,GPS/PES
47095,Marco,Krieg,m,Egg,Zürich,GPS/PES
47096,Debora,Zahn,f,Uster,Zürich,GPS/PES
47097,Nicolo,Paganini,m,Abtwil,St. Gallen,CVP/PDC
47098,Monika,Scherrer,f,Degersheim,St. Gallen,CVP/PDC
47099,Judith,Scherzinger Gehrer,f,Gossau,St. Gallen,CVP/PDC
47100,Andreas,Widmer,m,Mühlrüti,St. Gallen,CVP/PDC
47101,Helen,Alder Frey,f,Gossau,St. Gallen,CVP/PDC
47102,Lucas,Keel,m,Uzwil,St. Gallen,CVP/PDC
47103,Rahel Carmen,Pfeuti,f,Schwerzenbach,Zürich,GPS/PES
47104,Mathias,Müller,m,Lichtensteig,St. Gallen,CVP/PDC
47105,Josef,Sennhauser,m,Rossrüti,St. Gallen,CVP/PDC
47106,Trudy,Cozzio-Heuberger,f,St. Gallen,St. Gallen,CVP/PDC
47107,Laura,Schneiter,f,Zürich,Zürich,GPS/PES
47108,Nina,Wenger,f,Winterthur,Zürich,GPS/PES
47109,Ursina,Schärer,f,Pfäffikon,Zürich,GPS/PES
47110,David,Bugmann,m,Winterthur,Zürich,GPS/PES
47111,Richard,Ammann,m,Abtwil,St. Gallen,CVP/PDC
47112,Michelle,Spahn,f,Dachsen,Zürich,GPS/PES
47113,Sebastian,Jarema,m,Zürich,Zürich,GPS/PES
47114,Britta,Rentsch,f,Winterthur,Zürich,GPS/PES
47115,Kathrin,Heierli,f,Zürich,Zürich,GPS/PES
47116,Christoph,Bärlocher,m,Eggersriet,St. Gallen,CVP/PDC
47117,Bruno,Cozzio,m,Henau,St. Gallen,CVP/PDC
47118,Ivo,Popov,m,Zürich,Zürich,GPS/PES
47119,Benjamin,Walder,m,Wetzikon,Zürich,GPS/PES
47120,Simon,Caluori,m,Hombrechtikon,Zürich,GPS/PES
47121,Selina,Walgis,f,Zürich,Zürich,GPS/PES
47122,Cedar,Urwyler,m,Zürich,Zürich,GPS/PES
47123,Meriel,Thierer,f,Zürich,Zürich,GPS/PES
47124,Rita,Saner,f,Bern,Bern,CVP/PDC
47125,Markus,Schwarz,m,Pieterlen,Bern,CVP/PDC
47126,Fabian,Stocker-Wenger,m,Einigen,Bern,CVP/PDC
47127,Simone,Stöcklin,f,Ittigen,Bern,CVP/PDC
47128,Valentin,Lagger,m,Köniz,Bern,CVP/PDC
47129,Markus,Müller,m,Belp,Bern,CVP/PDC
47130,Sara,Ryser,f,Neuenegg,Bern,CVP/PDC
47131,Béatrice,Wertli,f,Bern,Bern,CVP/PDC
47132,Milena,Daphinoff,f,Bern,Bern,CVP/PDC
47133,Pascal,Sieber,m,Bern,Bern,CVP/PDC
47134,Sandra,Löhrer,f,Ostermundigen,Bern,CVP/PDC
47135,Reto,Nause,m,Bern,Bern,CVP/PDC
47136,Alexandra,Perina,f,Belp,Bern,CVP/PDC
47137,Michael,Daphinoff,m,Bern,Bern,CVP/PDC
47138,Alois,Studerus,m,Thun,Bern,CVP/PDC
47139,Philippe,Ebener,m,Wiedlisbach,Bern,CVP/PDC
47140,Sibyl,Eigenmann,f,Bern,Bern,CVP/PDC
47141,Armin,Zimmermann,m,Thun,Bern,CVP/PDC
47142,Patrick,Perella,m,Hünibach,Bern,CVP/PDC
47143,Laura,Curau,f,Bern,Bern,CVP/PDC
47144,Synes,Ernst,m,Ostermundigen,Bern,CVP/PDC
47145,Bernhard,Wigger,m,Jegenstorf,Bern,CVP/PDC
47146,Peter,Quadri,m,Bern,Bern,CVP/PDC
47147,Daniel,Kast,m,Bern,Bern,CVP/PDC
47148,Emanuel,Trueb,m,Pratteln,Basel-Landschaft,CVP/PDC
47149,Remo,Oser,m,Röschenz,Basel-Landschaft,CVP/PDC
47150,Béatrix,von Sury d'Aspremont,f,Reinach,Basel-Landschaft,CVP/PDC
47151,Silvio,Fareri,m,Pratteln,Basel-Landschaft,CVP/PDC
47152,Elisabeth,Schneider-Schneiter,f,Biel-Benken,Basel-Landschaft,CVP/PDC
47153,Felix,Keller,m,Allschwil,Basel-Landschaft,CVP/PDC
47154,Piero,Grumelli,m,Oberdorf,Basel-Landschaft,CVP/PDC
47155,Manuela,Brenneis,f,Basel,Basel-Stadt,CVP/PDC
47156,Daniel,Albietz,m,Riehen,Basel-Stadt,CVP/PDC
47157,Balz,Herter,m,Basel,Basel-Stadt,CVP/PDC
47158,Andrea Elisabeth,Knellwolf,f,Basel,Basel-Stadt,CVP/PDC
47159,Patrick,Huber,m,Riehen,Basel-Stadt,CVP/PDC
47160,Yvonne,Brigger-Vogel,f,Zizers,Graubünden,CVP/PDC
47161,Gianna,Luzio Wieser,f,Bern,Graubünden,CVP/PDC
47162,Franz Sepp,Caluori,m,Chur,Graubünden,CVP/PDC
47163,Martin,Candinas,m,Chur,Graubünden,CVP/PDC
47164,Carmelia,Maissen,f,Castrisch,Graubünden,CVP/PDC
47165,Anne,Varenne,f,Uesslingen,Thurgau,CVP/PDC
47166,Maja,Bodenmann,f,Diessenhofen,Thurgau,CVP/PDC
47167,Josef,Gemperle,m,Fischingen,Thurgau,CVP/PDC
47168,Christian,Lohr,m,Kreuzlingen,Thurgau,CVP/PDC
47169,Dominik,Diezi,m,Stachen,Thurgau,CVP/PDC
47170,Sabina,Peter Köstli,f,Ettenhausen,Thurgau,CVP/PDC
47171,Christine,Clausen,f,Ernen,Wallis,CVP/PDC
47172,Astrid,Hutter,f,Steg,Wallis,CVP/PDC
47173,Urs,Juon,m,Törbel,Wallis,CVP/PDC
47174,Martin,Lötscher,m,Leuk-Stadt,Wallis,CVP/PDC
47175,Dominic,Eggel,m,Ried-Brig,Wallis,CVP/PDC
47176,Guido,Walker,m,Bitsch,Wallis,CVP/PDC
47177,Philipp,Bregy,m,Naters,Wallis,CVP/PDC
47178,Franziska,Biner,f,Zermatt,Wallis,CVP/PDC
47179,Kurt,Balmer,m,Rotkreuz,Zug,CVP/PDC
47180,Gerhard,Pfister,m,Oberägeri,Zug,CVP/PDC
47181,Laura,Dittli,f,Oberägeri,Zug,CVP/PDC
47182,Colin,Donaldson,m,Lausanne,Waadt,EVP/PEV
47183,Manuela,Leemann,f,Zug,Zug,CVP/PDC
47184,Fabienne,Roschi,f,Baar,Zug,CVP/PDC
47185,Mirjam,Arnold-Herrmann,f,Baar,Zug,CVP/PDC
47186,Pirmin,Andermatt,m,Baar,Zug,CVP/PDC
47187,Christine,Blättler-Müller,f,Hagendorn,Zug,CVP/PDC
47188,Isabelle,Menzi,f,Edlibach,Zug,CVP/PDC
47189,Nina,Rodel,f,Bischofszell,Thurgau,CVP/PDC
47190,Michael E.,Nägeli,m,Romanshorn,Thurgau,CVP/PDC
47191,Markus,Berner,m,Amriswil,Thurgau,CVP/PDC
47192,Anja,Scholz,f,Islikon,Thurgau,CVP/PDC
47193,Sandra,Stadler-Kuster,f,Güttingen,Thurgau,CVP/PDC
47194,Patrick,Siegenthaler,m,Herdern,Thurgau,CVP/PDC
47195,Marie-France,Roth Pasquier,f,Bulle,Freiburg,CVP/PDC
47196,Bruno,Boschung,m,Wünnewil,Freiburg,CVP/PDC
47197,Christine,Bulliard-Marbach,f,Ueberstorf,Freiburg,CVP/PDC
47198,Francine,Defferrard,f,Villars-sur-Glâne,Freiburg,CVP/PDC
47199,Anne,Meyer Loetscher,f,Estavayer-le-Lac,Freiburg,CVP/PDC
47200,Bernhard,Altermatt,m,Fribourg-Freiburg,Freiburg,CVP/PDC
47201,Jean-Luc,Mossier,m,Remaufens,Freiburg,CVP/PDC
47202,Joseph,Mucaria,m,La Chaux-de-Fonds,Neuenburg,CVP/PDC
47203,Jan,Homberger,m,Marin,Neuenburg,CVP/PDC
47204,Nathalie,Schallenberger,f,La Chaux-de-Fonds,Neuenburg,CVP/PDC
47205,Valentina,Darbellay,f,Liddes,Wallis,CVP/PDC
47206,Carole,Furrer,f,Savièse,Wallis,CVP/PDC
47207,Sidney,Kamerzin,m,Sierre,Wallis,CVP/PDC
47208,Serge,Métrailler,m,Baar,Wallis,CVP/PDC
47209,Mathieu,Giroud,m,Salvan,Wallis,CVP/PDC
47210,Benjamin,Roduit,m,Saillon,Wallis,CVP/PDC
47211,Davide,Lurati,m,Pedrinate,Tessin,CVP/PDC
47212,Michele,Tricarico,m,Pregassona,Tessin,CVP/PDC
47213,Sabrina,Gendotti,f,Massagno,Tessin,CVP/PDC
47214,Marco,Romano,m,Mendrisio,Tessin,CVP/PDC
47215,Michele,Moor,m,Cureglia,Tessin,CVP/PDC
47216,Giuseppe,Cotti,m,Locarno,Tessin,CVP/PDC
47217,Stefano,Imelli,m,Bodio,Tessin,CVP/PDC
47218,Fabio,Regazzi,m,Gordola,Tessin,CVP/PDC
47219,Elias,Meier,m,Oberkirch,Luzern,CVP/PDC
47220,Esther,Hagmann,f,Meggen,Luzern,CVP/PDC
47221,Joško,Pekas,m,Kriens,Luzern,CVP/PDC
47222,Valentina,Milici,f,Luzern,Luzern,CVP/PDC
47223,David,Schwegler,m,Grossdietwil,Luzern,CVP/PDC
47224,Luca,Boog,m,Gunzwil,Luzern,CVP/PDC
47225,Janine,Aerschmann,f,St-Ours/St. Ursen,Freiburg,CVP/PDC
47226,Daniela,Coelho,f,Morat/Murten,Freiburg,CVP/PDC
47227,Tina,Schwab,f,Kerzers,Freiburg,CVP/PDC
47228,Marc-Antoine,Dietrich,m,Fribourg,Freiburg,CVP/PDC
47229,Valentin,Mulder,m,Marly,Freiburg,CVP/PDC
47230,Cindy,Nesme,f,Fribourg,Freiburg,CVP/PDC
47231,Isabelle,Sob,f,Fribourg,Freiburg,CVP/PDC
47232,Jean-Thomas,Vacher,m,Fribourg,Freiburg,CVP/PDC
47233,Myriam,Delavy,f,Cousset,Freiburg,CVP/PDC
47234,Justine,Catillaz,f,Pringy,Freiburg,CVP/PDC
47235,Stephen,Mengual,m,Les Paccots,Freiburg,CVP/PDC
47236,Adélaïde,Mornod,f,Hauteville,Freiburg,CVP/PDC
47237,Patrik,Raschle,m,Bütschwil,St. Gallen,CVP/PDC
47238,Raphael,Widmer,m,St. Gallen,St. Gallen,CVP/PDC
47239,Silvan,Zingg,m,Bazenheid,St. Gallen,CVP/PDC
47240,Annik,Hasler,f,Wil,St. Gallen,CVP/PDC
47241,Andreas,Burkhard,m,Wittenbach,St. Gallen,CVP/PDC
47242,Yannick,Kilchenmann,m,Le Crêt,Freiburg,CVP/PDC
47243,Dominic,Tschümperlin,m,Cormondes/Gurmels,Freiburg,CVP/PDC
47244,Simon,Murith,m,Fribourg,Freiburg,CVP/PDC
47245,Raphael,Mösch,m,Goldach,St. Gallen,CVP/PDC
47246,Beni,Gautschi,m,Wittenbach,St. Gallen,CVP/PDC
47247,Stefan,Züger,m,Abtwil,St. Gallen,CVP/PDC
47248,Andreas,Haas,m,Dierikon,Luzern,CVP/PDC
47249,Lara,Helfenstein,f,Luzern,Luzern,CVP/PDC
47250,Rebecca,Cozzio,f,Henau,St. Gallen,CVP/PDC
47251,Edouard,Perroud,m,Guin/Düdingen,Freiburg,CVP/PDC
47252,Pierre,Portmann,m,Villars-sur-Glâne,Freiburg,CVP/PDC
47253,Nicolas,Roschi,m,Crésuz,Freiburg,CVP/PDC
47254,Sereina,Winterberg,f,Ebikon,Luzern,CVP/PDC
47255,Sarah,Bünter,f,St.Gallen,St. Gallen,CVP/PDC
47256,Ralph,Lehner,m,Gossau,St. Gallen,CVP/PDC
47257,Victor,Kadlubowski,m,Luzern,Luzern,CVP/PDC
47258,Léo,Bulliard,m,Farvagny-le-Petit,Freiburg,CVP/PDC
47259,Emmanuel,Repond,m,Grolley,Freiburg,CVP/PDC
47260,Stefan,Trottmann,m,Luzern,Luzern,CVP/PDC
47261,Benjamin,Egger,m,Cottens,Freiburg,CVP/PDC
47262,Joel,Biner,m,Hochdorf,Luzern,CVP/PDC
47263,Sara,Lenherr,f,Guin/Düdingen,Freiburg,CVP/PDC
47264,Daniel,Stadelmann,m,Luzern,Luzern,CVP/PDC
47265,Lionel,Avanthay,m,Posieux,Freiburg,CVP/PDC
47266,Vesna,Wicht,f,Romont,Freiburg,CVP/PDC
47267,Aude,Sallin,f,Grolley,Freiburg,CVP/PDC
47268,Seraina,Duss,f,Oberkirch,Luzern,CVP/PDC
47269,Blaise,Fasel,m,Fribourg,Freiburg,CVP/PDC
47270,Philippe,Bapst,m,Ependes,Freiburg,CVP/PDC
47271,Quentin,Moënnat,m,Vuisternens-devant-Romont,Freiburg,CVP/PDC
47272,Orell,Imahorn,m,Wil,St. Gallen,CVP/PDC
47273,Christian,Huber,m,St.Gallen,St. Gallen,GPS/PES
47274,Dina,Waxenberger,f,St.Gallen,St. Gallen,GPS/PES
47275,Flurin,Gschwend,m,St.Gallen,St. Gallen,GPS/PES
47276,Julie,Widmer,f,St.Gallen,St. Gallen,GPS/PES
47277,Ottilie,Jacobi,f,St.Gallen,St. Gallen,GPS/PES
47278,Noah,Bürge,m,St.Gallen,St. Gallen,GPS/PES
47279,Colette,Peisker,f,Rapperswil-Jona,St. Gallen,GPS/PES
47280,Elisa,Faes,f,Wil,St. Gallen,GPS/PES
47281,Rebekka,Schmid,f,St.Gallen,St. Gallen,GPS/PES
47282,Valentin,Faust,m,Rapperswil-Jona,St. Gallen,GPS/PES
47283,Ylber,Conzett,m,Eichberg,St. Gallen,GPS/PES
47284,Anja,Signer-Bürkler,f,St.Gallen,St. Gallen,GPS/PES
47285,Tristan,Davila,m,Courrendlin,Jura,GPS/PES
47286,Jordan,Gaignat,m,Cornol,Jura,GPS/PES
47287,Julia Jana,Küng,f,Zug,Zug,GPS/PES
47288,Luzian,Franzini,m,Zug,Zug,GPS/PES
47289,Michèle,Willimann,f,Zug,Zug,GPS/PES
47290,Stefanie,Reinmann,f,Sempach,Luzern,EVP/PEV
47291,André,Wyss,m,Rohr,Solothurn,EVP/PEV
47292,Elia,Leiser,m,Solothurn,Solothurn,EVP/PEV
47293,Ferenkeh,Tarawally,m,Grenchen,Solothurn,EVP/PEV
47294,Nathan,Graf,m,Derendingen,Solothurn,EVP/PEV
47295,Simon,Frey,m,Aadorf,Thurgau,EVP/PEV
47296,Roger,Stieger-Hagen,m,Weinfelden,Thurgau,EVP/PEV
47297,Roland,Wyss,m,Frauenfeld,Thurgau,EVP/PEV
47298,Jon-Peider,Denoth,m,Romanshorn,Thurgau,EVP/PEV
47299,Julia,Diem,f,Berlingen,Thurgau,EVP/PEV
47300,Doris,Günter-Bolliger,f,Winden,Thurgau,EVP/PEV
47301,Deborah,Möckli-Meyer,f,Schlatt,Thurgau,EVP/PEV
47302,Daniel,Mumenthaler,m,Horw,Luzern,EVP/PEV
47303,Regula,Büeler,f,Weggis,Luzern,EVP/PEV
47304,Pascale,Leuch,f,Kreuzlingen,Thurgau,EVP/PEV
47305,Ornina,Tekin,f,Kreuzlingen,Thurgau,EVP/PEV
47306,Elisabeth,Rickenbach-Signer,f,Thundorf,Thurgau,EVP/PEV
47307,Nina,Beerli-Stäheli,f,Weinfelden,Thurgau,EVP/PEV
47308,Markus,Müller-Birrer,m,Sempach Station,Luzern,EVP/PEV
47309,Alisha,Steiner,f,Olten,Solothurn,EVP/PEV
47310,Konrad,Kretz,m,Sempach Station,Luzern,EVP/PEV
47311,Tobias,Reinmann,m,Sempach,Luzern,EVP/PEV
47312,Adrian,Ziörjen,m,Kreuzlingen,Thurgau,EVP/PEV
47313,Beat,Bachmann,m,Olten,Solothurn,EVP/PEV
47314,Mark,Bähler,m,Luzern,Luzern,EVP/PEV
47315,Claudine,Tanner,f,Sarnen,Luzern,EVP/PEV
47316,Thomas,Renner,m,Hellbühl,Luzern,EVP/PEV
47317,Franz,Betschart,m,Rickenbach,Schwyz,CVP/PDC
47318,Ida,Immoos,f,Morschach,Schwyz,CVP/PDC
47319,Toni,Waldis,m,Gersau,Schwyz,CVP/PDC
47320,Alfred,Kälin,m,Gross,Schwyz,CVP/PDC
47321,Christina,Baumann,f,Unteriberg,Schwyz,CVP/PDC
47322,Beat,Keller,m,Altendorf,Schwyz,CVP/PDC
47323,Albin,Fuchs,m,Einsiedeln,Schwyz,CVP/PDC
47324,Sandro,Patierno,m,Schwyz,Schwyz,CVP/PDC
47325,Paul,Schnüriger,m,Rothenthurm,Schwyz,CVP/PDC
47326,Silvan,Ulrich,m,Küssnacht a.R.,Schwyz,CVP/PDC
47327,Dominik,Blunschy,m,Ibach,Schwyz,CVP/PDC
47328,Alois,Gmür,m,Einsiedeln,Schwyz,CVP/PDC
47329,Fabian,Ab Yberg,m,Schwyz,Schwyz,FDP/PLR
47330,Tara,Zehnder,f,Bäch SZ,Schwyz,FDP/PLR
47331,Ramon,Eberdorfer,m,Altendorf,Schwyz,FDP/PLR
47332,Micha,Schnyder,m,Pfäffikon SZ,Schwyz,FDP/PLR
47333,Jacques,Bourgeois,m,Avry-sur-Matran,Freiburg,FDP/PLR
47334,Alexandre,Vonlanthen,m,Cugy,Freiburg,FDP/PLR
47335,Christoph,Wieland,m,Mont-Vully,Freiburg,FDP/PLR
47336,Isabelle,Portmann,f,Tentlingen,Freiburg,FDP/PLR
47337,Raphaël,Casazza,m,Fribourg,Freiburg,FDP/PLR
47338,Romain,Collaud,m,Massonnens,Freiburg,FDP/PLR
47339,Nadine,Gobet,f,Bulle,Freiburg,FDP/PLR
47340,Daniel,Marti,m,Rupperswil,Aargau,CVP/PDC
47341,Antonino,Vecchio,m,Lupfig,Aargau,CVP/PDC
47342,Iris,Bachmann,f,Lenzburg,Aargau,CVP/PDC
47343,Bernadette,Braun,f,Boniswil,Aargau,CVP/PDC
47344,Ramona,Costa-Seiler,f,Birrwil,Aargau,CVP/PDC
47345,Beatus,Gross,m,Möriken AG,Aargau,CVP/PDC
47347,Vincenzo,Landolfo,m,Birrwil,Aargau,CVP/PDC
47348,Sara,Schibli,f,Unterentfelden,Aargau,CVP/PDC
47349,Brigitte,Schwaller,f,Küttigen,Aargau,CVP/PDC
47350,Jett,Walther,m,Suhr,Aargau,CVP/PDC
47351,Jonathan,Bürki,m,Zofingen,Aargau,CVP/PDC
47352,Abdelwahad,El Hajjar,m,Oftringen,Aargau,CVP/PDC
47353,Elias,Fricker,m,Buchs AG,Aargau,CVP/PDC
47354,Lukas,Häusermann,m,Aarau,Aargau,CVP/PDC
47355,Christine,Knüsel-Bachofer,f,Buchs AG,Aargau,CVP/PDC
47356,Alice,Knüsel,f,Buchs AG,Aargau,CVP/PDC
47357,Mike,Panichella,m,Oftringen,Aargau,CVP/PDC
47358,Thomas,Ramseyer,m,Zofingen,Aargau,CVP/PDC
47359,Michael,Weber,m,Böttstein,Aargau,CVP/PDC
47360,Markus,Zoller,m,Wettingen,Aargau,CVP/PDC
47362,Ursi,Depentor,f,Wettingen,Aargau,CVP/PDC
47363,Marijan,Detelic,m,Untersiggenthal,Aargau,CVP/PDC
47364,Ariane,Dieth,f,Wettingen,Aargau,CVP/PDC
47365,Viviane,Dieth,f,Wettingen,Aargau,CVP/PDC
47366,René,Huber,m,Leuggern,Aargau,CVP/PDC
47367,Lara,Rüfenacht,f,Wettingen,Aargau,CVP/PDC
47368,Stefano,Omodei,m,Wohlen,Aargau,CVP/PDC
47369,Giuseppe,Rondinelli,m,Wohlenschwil,Aargau,CVP/PDC
47370,Niklaus,Rüttimann,m,Lenzburg,Aargau,CVP/PDC
47371,Lukas,Brunnschweiler,m,Brugg AG,Aargau,CVP/PDC
47372,Oliver,Hippele,m,Boniswil,Aargau,CVP/PDC
47373,Gabriela,Lutz,f,Neuenhof,Aargau,CVP/PDC
47374,Sandro,Sozzi,m,Wettingen,Aargau,CVP/PDC
47375,Marianne,Stänz,f,Birmenstorf AG,Aargau,CVP/PDC
47376,Jenny,Voser,f,Neuenhof,Aargau,CVP/PDC
47377,Ivo,Bucher-Yurko,m,Mühlau,Aargau,CVP/PDC
47378,Fabian,Egger,m,Birmenstorf AG,Aargau,CVP/PDC
47379,Thomas,Heimgartner,m,Oberrohrdorf,Aargau,CVP/PDC
47380,Leo,Hüppi,m,Mägenwil,Aargau,CVP/PDC
47381,Fabian,Keller,m,Gebenstorf,Aargau,CVP/PDC
47382,Fred,Scheidegger,m,Zufikon,Aargau,CVP/PDC
47383,Franziska,Stenico,f,Beinwil (Freiamt),Aargau,CVP/PDC
47384,Michael,Stutz,m,Wettingen,Aargau,CVP/PDC
47385,Marlis,Villiger-Stierli,f,Auw,Aargau,CVP/PDC
47386,Jacqueline,Wick,f,Bremgarten AG,Aargau,CVP/PDC
47387,Stefanie,Bächer,f,Muri AG,Aargau,CVP/PDC
47388,Stephan,Bättig,m,Villmergen,Aargau,CVP/PDC
47389,Marco,Beng,m,Berikon,Aargau,CVP/PDC
47390,Otto,Eggimann,m,Berikon,Aargau,CVP/PDC
47391,Stefan,Frey,m,Muri AG,Aargau,CVP/PDC
47392,Thomas,Guggisberg,m,Boswil,Aargau,CVP/PDC
